class_weight,null_del,encoded,scaler,sampler,classifier,train accuracy,train precision,train recall,train f1,train auc,test accuracy,test precision,test recall,test f1,test auc
1,0,0,RB,SMOTE,SVC,0.8489144017494533,0.8281307381564451,0.8805841924398625,0.853552367614217,0.8489144017494533,0.818647869272669,0.0,0.0,0.0,0.4102440590879897
1,0,0,RB,ADASYN,LogisticReg,0.6104909843103583,0.5622477627653975,0.999921984709003,0.719773122929185,0.6102780807643734,0.237423902595322,0.0025157232704402514,0.8571428571428571,0.005016722408026756,0.5465868428296174
1,0,0,RB,ADASYN,DecisionTree,0.5806338303020842,0.5439921904842748,0.999921984709003,0.7046372907446604,0.5804046037259478,0.15956424223005447,0.00228310502283105,0.8571428571428571,0.004554079696394687,0.5075695017891549
1,0,0,RB,ADASYN,RandomForest,0.6047146983061431,0.5586158807635317,1.0,0.7168102002013197,0.6044985941893158,0.21050945209868632,0.002026753141467369,0.7142857142857143,0.0040420371867421175,0.4618313606752913
1,0,0,RB,ADASYN,LightGBM,0.8058699555069861,0.7205353126405758,0.9996879388360118,0.837461603816744,0.8057639944101959,0.5978852931752643,0.001597444089456869,0.2857142857142857,0.0031771247021445586,0.4421506560234884
1,0,0,RB,ADASYN,SVC,0.8499336507688705,0.8287535722136733,0.8823529411764706,0.8547137729076139,0.849915927008104,0.8221723806472284,0.0,0.0,0.0,0.4120102761721259
1,1,0,None,SMOTE,LogisticReg,0.5849734457981881,0.5464401570770019,0.999843798812871,0.7066681386619563,0.584973445798188,0.2057033002242871,0.0024154589371980675,0.8571428571428571,0.004817342432757928,0.5306908890723919
1,1,0,None,SMOTE,DecisionTree,0.6431583880037488,0.583546034639927,0.9999218994064355,0.7369905595210683,0.6431583880037489,0.26722204421659723,0.0017482517482517483,0.5714285714285714,0.003485838779956427,0.41898339297183224
1,1,0,None,SMOTE,RandomForest,0.6507341455795064,0.5887437925326466,1.0,0.7411437832831673,0.6507341455795064,0.3341877603332265,0.0014443909484833895,0.42857142857142855,0.002879078694817659,0.3812735113313148
1,1,0,None,SMOTE,LightGBM,0.7751093408309904,0.6898614779280979,0.9996094970321775,0.8163408489332526,0.7751093408309903,0.5661646908042294,0.0007412898443291327,0.14285714285714285,0.0014749262536873156,0.35498669602715843
1,1,0,None,SMOTE,SVC,0.6371055920024992,0.5858225372769494,0.9358794126835364,0.7205869088066389,0.6371055920024993,0.35020826658122395,0.001971414489896501,0.5714285714285714,0.003929273084479372,0.46056977704376545
1,1,0,None,ADASYN,LogisticReg,0.5825329897712188,0.5450444699774458,0.9998438719750196,0.7055000137706906,0.5824352130884157,0.20410124959948733,0.0024106066693451184,0.8571428571428571,0.004807692307692308,0.5298880631250573
1,1,0,None,ADASYN,DecisionTree,0.6432419770438041,0.5836598924633191,0.9999219359875098,0.7370813672459431,0.643158406294286,0.26722204421659723,0.0017482517482517483,0.5714285714285714,0.003485838779956427,0.41898339297183224
1,1,0,None,ADASYN,RandomForest,0.6370344342937456,0.5794544714343873,1.0,0.7337400120285249,0.6369493908153703,0.27715475809035567,0.0017722640673460345,0.5714285714285714,0.00353356890459364,0.4239609138453069
1,1,0,None,ADASYN,LightGBM,0.7725072226126337,0.6874429591453267,0.9996096799375488,0.8146451633425582,0.7724540121024827,0.5655238705543095,0.0007401924500370096,0.14285714285714285,0.0014727540500736377,0.3546655656482246
1,1,0,None,ADASYN,SVC,0.6422659483095182,0.5914722849260096,0.9204527712724434,0.7201710184761033,0.6422007686415325,0.3719961550785005,0.002039775624681285,0.5714285714285714,0.0040650406504065045,0.4714882099275163
1,1,0,MM,SMOTE,LogisticReg,0.5479928147453921,0.525208188046109,0.9999218994064355,0.6886850810898039,0.5479928147453921,0.14706824735661647,0.0022497187851518562,0.8571428571428571,0.004487658937920718,0.5013074593999449
1,1,0,MM,SMOTE,DecisionTree,0.6431583880037488,0.583546034639927,0.9999218994064355,0.7369905595210683,0.6431583880037489,0.26722204421659723,0.0017482517482517483,0.5714285714285714,0.003485838779956427,0.41898339297183224
1,1,0,MM,SMOTE,RandomForest,0.6507341455795064,0.5887437925326466,1.0,0.7411437832831673,0.6507341455795064,0.3341877603332265,0.0014443909484833895,0.42857142857142855,0.002879078694817659,0.3812735113313148
1,1,0,MM,SMOTE,LightGBM,0.7751093408309904,0.6898614779280979,0.9996094970321775,0.8163408489332526,0.7751093408309903,0.5661646908042294,0.0007412898443291327,0.14285714285714285,0.0014749262536873156,0.35498669602715843
1,1,0,MM,SMOTE,SVC,0.9473211496407372,0.9106029106029107,0.9920337394564198,0.9495757485141852,0.9473211496407371,0.9109259852611342,0.0,0.0,0.0,0.45648683365446374
1,1,0,MM,ADASYN,LogisticReg,0.5477863668306395,0.5251527202656717,0.9999219359875098,0.6886374022203703,0.5476804306616712,0.14674783723165652,0.0022488755622188904,0.8571428571428571,0.004485981308411215,0.501146894210478
1,1,0,MM,ADASYN,DecisionTree,0.6432419770438041,0.5836598924633191,0.9999219359875098,0.7370813672459431,0.643158406294286,0.26722204421659723,0.0017482517482517483,0.5714285714285714,0.003485838779956427,0.41898339297183224
1,1,0,MM,ADASYN,RandomForest,0.6370344342937456,0.5794544714343873,1.0,0.7337400120285249,0.6369493908153703,0.27715475809035567,0.0017722640673460345,0.5714285714285714,0.00353356890459364,0.4239609138453069
1,1,0,MM,ADASYN,LightGBM,0.7725072226126337,0.6874429591453267,0.9996096799375488,0.8146451633425582,0.7724540121024827,0.5655238705543095,0.0007401924500370096,0.14285714285714285,0.0014727540500736377,0.3546655656482246
1,1,0,MM,ADASYN,SVC,0.9483485593815882,0.9101621081196887,0.9949258391881343,0.9506582627829784,0.9483376462419897,0.9090035245113746,0.0,0.0,0.0,0.4555234425176622
1,1,0,SD,SMOTE,LogisticReg,0.6079740706029366,0.5605377238691597,0.9997656982193065,0.7183300131870598,0.6079740706029366,0.2899711630887536,0.0027014858171994596,0.8571428571428571,0.005385996409335727,0.5729195339021929
1,1,0,SD,SMOTE,DecisionTree,0.6431583880037488,0.583546034639927,0.9999218994064355,0.7369905595210683,0.6431583880037489,0.26722204421659723,0.0017482517482517483,0.5714285714285714,0.003485838779956427,0.41898339297183224
1,1,0,SD,SMOTE,RandomForest,0.6507341455795064,0.5887437925326466,1.0,0.7411437832831673,0.6507341455795064,0.3341877603332265,0.0014443909484833895,0.42857142857142855,0.002879078694817659,0.3812735113313148
1,1,0,SD,SMOTE,LightGBM,0.7751093408309904,0.6898614779280979,0.9996094970321775,0.8163408489332526,0.7751093408309903,0.5661646908042294,0.0007412898443291327,0.14285714285714285,0.0014749262536873156,0.35498669602715843
1,1,0,SD,SMOTE,SVC,0.9714542330521712,0.9474464457786672,0.9982817869415808,0.9722000380300437,0.9714542330521713,0.9516180711310478,0.0,0.0,0.0,0.476878612716763
1,1,0,SD,ADASYN,LogisticReg,0.6065042554852815,0.5596731197832452,0.9997658079625292,0.7176197013419998,0.6064121136032578,0.28804870233899393,0.002694207453973956,0.8571428571428571,0.005371530886302597,0.5719561427653913
1,1,0,SD,ADASYN,DecisionTree,0.6432419770438041,0.5836598924633191,0.9999219359875098,0.7370813672459431,0.643158406294286,0.26722204421659723,0.0017482517482517483,0.5714285714285714,0.003485838779956427,0.41898339297183224
1,1,0,SD,ADASYN,RandomForest,0.6370344342937456,0.5794544714343873,1.0,0.7337400120285249,0.6369493908153703,0.27715475809035567,0.0017722640673460345,0.5714285714285714,0.00353356890459364,0.4239609138453069
1,1,0,SD,ADASYN,LightGBM,0.7721168111189194,0.6870740999087837,0.9996096799375488,0.8143861099627946,0.7720635091346602,0.5658442806792695,0.0007407407407407407,0.14285714285714285,0.0014738393515106854,0.3548261308376915
1,1,0,SD,ADASYN,SVC,0.9709533848676505,0.9468888888888889,0.9978922716627635,0.9717217787913341,0.9709470730385046,0.9506568407561679,0.0,0.0,0.0,0.47639691714836224
1,1,0,RB,SMOTE,LogisticReg,0.5824351765073414,0.544928276507896,0.999843798812871,0.7054026503567787,0.5824351765073414,0.2018583787247677,0.002403846153846154,0.8571428571428571,0.004794246903715542,0.5287641067987889
1,1,0,RB,SMOTE,DecisionTree,0.6431583880037488,0.583546034639927,0.9999218994064355,0.7369905595210683,0.6431583880037489,0.26722204421659723,0.0017482517482517483,0.5714285714285714,0.003485838779956427,0.41898339297183224
1,1,0,RB,SMOTE,RandomForest,0.6507341455795064,0.5887437925326466,1.0,0.7411437832831673,0.6507341455795064,0.3341877603332265,0.0014443909484833895,0.42857142857142855,0.002879078694817659,0.3812735113313148
1,1,0,RB,SMOTE,LightGBM,0.7751093408309904,0.6898614779280979,0.9996094970321775,0.8163408489332526,0.7751093408309903,0.5661646908042294,0.0007412898443291327,0.14285714285714285,0.0014749262536873156,0.35498669602715843
1,1,0,RB,SMOTE,SVC,0.7911199625117151,0.7531065390099817,0.8662136832239925,0.8057099269913915,0.7911199625117151,0.7536046139057995,0.0,0.0,0.0,0.37764932562620424
1,1,0,RB,ADASYN,LogisticReg,0.5806590146013899,0.5439334097761923,0.9998438719750196,0.7045685837665374,0.5805607988428675,0.19769304710028837,0.0023913909924272616,0.8571428571428571,0.0047694753577106515,0.5266767593357189
1,1,0,RB,ADASYN,DecisionTree,0.6432419770438041,0.5836598924633191,0.9999219359875098,0.7370813672459431,0.643158406294286,0.26722204421659723,0.0017482517482517483,0.5714285714285714,0.003485838779956427,0.41898339297183224
1,1,0,RB,ADASYN,RandomForest,0.6370344342937456,0.5794544714343873,1.0,0.7337400120285249,0.6369493908153703,0.27715475809035567,0.0017722640673460345,0.5714285714285714,0.00353356890459364,0.4239609138453069
1,1,0,RB,ADASYN,LightGBM,0.7725072226126337,0.6874429591453267,0.9996096799375488,0.8146451633425582,0.7724540121024827,0.5655238705543095,0.0007401924500370096,0.14285714285714285,0.0014727540500736377,0.3546655656482246
1,1,0,RB,ADASYN,SVC,0.7883969704068088,0.7513263501564413,0.8622950819672132,0.8029950567025299,0.7883796559476802,0.7542454341557193,0.0,0.0,0.0,0.37797045600513807
1,0,1,None,SMOTE,LogisticReg,0.5001952514839113,0.5000976448072492,1.0,0.6667534564011769,0.5001952514839112,0.00256328099967959,0.0022435897435897434,1.0,0.004477134633834346,0.5001605651894669
1,0,1,None,SMOTE,DecisionTree,0.5131599500156201,0.5066677218946619,1.0,0.6725673013788576,0.5131599500156201,0.021787888497276513,0.0022875816993464053,1.0,0.004564721225953701,0.5097944765574823
1,0,1,None,SMOTE,RandomForest,0.632029053420806,0.5760561479281955,1.0,0.7310096771431019,0.632029053420806,0.23518103172060237,0.0020920502092050207,0.7142857142857143,0.004171881518564872,0.4741948802642445
1,0,1,None,SMOTE,LightGBM,0.8897219618869103,0.8196668802049968,0.9992970946579194,0.9006123741817413,0.8897219618869103,0.706504325536687,0.003278688524590164,0.42857142857142855,0.006507592190889371,0.56785026149188
1,0,1,None,SMOTE,SVC,0.6111371446422993,0.6570640176600442,0.4649328334895345,0.5445481156238566,0.6111371446422993,0.7584107657801986,0.002663115845539281,0.2857142857142857,0.005277044854881266,0.5225938159464171
1,0,1,None,ADASYN,LogisticReg,0.5005464054328311,0.5004099160648058,1.0,0.6670309369552209,0.5002733520774758,0.00256328099967959,0.0022435897435897434,1.0,0.004477134633834346,0.5001605651894669
1,0,1,None,ADASYN,DecisionTree,0.5134259620638514,0.5069408740359898,1.0,0.6728079153872398,0.5131599500156201,0.021787888497276513,0.0022875816993464053,1.0,0.004564721225953701,0.5097944765574823
1,0,1,None,ADASYN,RandomForest,0.5956209507454532,0.5530005608524958,1.0,0.7121704586493318,0.5953998750390503,0.17975008010253124,0.0023391812865497076,0.8571428571428571,0.004665629860031104,0.5176851087255712
1,0,1,None,ADASYN,LightGBM,0.8905627975958161,0.8208792617277622,0.9992978623810267,0.9013440292730984,0.8905033516841091,0.706183915411727,0.002188183807439825,0.2857142857142857,0.004343105320304017,0.4964216900633085
1,0,1,None,ADASYN,SVC,0.6068612910779798,0.6524491836054649,0.45826181931658605,0.538380459190688,0.6069425310266154,0.7555270746555591,0.002631578947368421,0.2857142857142857,0.005215123859191656,0.5211487292412148
1,0,1,MM,SMOTE,LogisticReg,0.8701187129022181,0.7940191090706042,0.9995313964386129,0.8850010372726643,0.8701187129022181,0.6328099967958988,0.0034873583260680036,0.5714285714285714,0.006932409012131715,0.6021882741535921
1,0,1,MM,SMOTE,DecisionTree,0.5131599500156201,0.5066677218946619,1.0,0.6725673013788576,0.5131599500156201,0.021787888497276513,0.0022875816993464053,1.0,0.004564721225953701,0.5097944765574823
1,0,1,MM,SMOTE,RandomForest,0.632029053420806,0.5760561479281955,1.0,0.7310096771431019,0.632029053420806,0.23518103172060237,0.0020920502092050207,0.7142857142857143,0.004171881518564872,0.4741948802642445
1,0,1,MM,SMOTE,LightGBM,0.8897219618869103,0.8196668802049968,0.9992970946579194,0.9006123741817413,0.8897219618869103,0.706504325536687,0.003278688524590164,0.42857142857142855,0.006507592190889371,0.56785026149188
1,0,1,MM,SMOTE,SVC,0.9986722899094033,1.0,0.9973445798188066,0.9986705247517009,0.9986722899094034,0.9977571291252804,0.0,0.0,0.0,0.5
1,0,1,MM,ADASYN,LogisticReg,0.871087346811334,0.795331802098206,0.9995319082540178,0.8858160196356345,0.8710171256359124,0.6353732777955784,0.003511852502194908,0.5714285714285714,0.006980802792321117,0.6034727956693274
1,0,1,MM,ADASYN,DecisionTree,0.5134259620638514,0.5069408740359898,1.0,0.6728079153872398,0.5131599500156201,0.021787888497276513,0.0022875816993464053,1.0,0.004564721225953701,0.5097944765574823
1,0,1,MM,ADASYN,RandomForest,0.5956209507454532,0.5530005608524958,1.0,0.7121704586493318,0.5953998750390503,0.17975008010253124,0.0023391812865497076,0.8571428571428571,0.004665629860031104,0.5176851087255712
1,0,1,MM,ADASYN,LightGBM,0.8905627975958161,0.8208792617277622,0.9992978623810267,0.9013440292730984,0.8905033516841091,0.706183915411727,0.002188183807439825,0.2857142857142857,0.004343105320304017,0.4964216900633085
1,0,1,MM,ADASYN,SVC,0.99867301537741,1.0,0.9973474801061007,0.99867197875166,0.9986737400530503,0.9977571291252804,0.0,0.0,0.0,0.5
1,0,1,SD,SMOTE,LogisticReg,0.9254920337394564,0.870662675193904,0.9994532958450484,0.9306232274016435,0.9254920337394565,0.7705863505286767,0.004195804195804196,0.42857142857142855,0.008310249307479225,0.5999632993852647
1,0,1,SD,SMOTE,DecisionTree,0.5131599500156201,0.5066677218946619,1.0,0.6725673013788576,0.5131599500156201,0.021787888497276513,0.0022875816993464053,1.0,0.004564721225953701,0.5097944765574823
1,0,1,SD,SMOTE,RandomForest,0.632029053420806,0.5760561479281955,1.0,0.7310096771431019,0.632029053420806,0.23518103172060237,0.0020920502092050207,0.7142857142857143,0.004171881518564872,0.4741948802642445
1,0,1,SD,SMOTE,LightGBM,0.8895657606997813,0.8194568976559498,0.9992970946579194,0.900485607713421,0.8895657606997813,0.7036206344120475,0.003246753246753247,0.42857142857142855,0.00644468313641246,0.5664051747866778
1,0,1,SD,SMOTE,SVC,0.9986722899094033,1.0,0.9973445798188066,0.9986705247517009,0.9986722899094034,0.9977571291252804,0.0,0.0,0.0,0.5
1,0,1,SD,ADASYN,LogisticReg,0.9256108032159862,0.8709041468388851,0.9994538929630208,0.9307614065678582,0.9255704328920071,0.7709067606536366,0.004201680672268907,0.42857142857142855,0.008321775312066574,0.6001238645747317
1,0,1,SD,ADASYN,DecisionTree,0.5134259620638514,0.5069408740359898,1.0,0.6728079153872398,0.5131599500156201,0.021787888497276513,0.0022875816993464053,1.0,0.004564721225953701,0.5097944765574823
1,0,1,SD,ADASYN,RandomForest,0.5956209507454532,0.5530005608524958,1.0,0.7121704586493318,0.5953998750390503,0.17975008010253124,0.0023391812865497076,0.8571428571428571,0.004665629860031104,0.5176851087255712
1,0,1,SD,ADASYN,LightGBM,0.8908750292717196,0.8213415416185712,0.9992198470900296,0.9015908770941855,0.8908157967096509,0.7113104774110862,0.0022271714922048997,0.2857142857142857,0.004419889502762431,0.49899073309477926
1,0,1,SD,ADASYN,SVC,0.99867301537741,1.0,0.9973474801061007,0.99867197875166,0.9986737400530503,0.9977571291252804,0.0,0.0,0.0,0.5
1,0,1,RB,SMOTE,LogisticReg,0.8701187129022181,0.7939826302729529,0.9996094970321775,0.8850089890748168,0.8701187129022181,0.6289650752963794,0.003451251078515962,0.5714285714285714,0.0068610634648370505,0.600261491879989
1,0,1,RB,SMOTE,DecisionTree,0.5131599500156201,0.5066677218946619,1.0,0.6725673013788576,0.5131599500156201,0.021787888497276513,0.0022875816993464053,1.0,0.004564721225953701,0.5097944765574823
1,0,1,RB,SMOTE,RandomForest,0.632029053420806,0.5760561479281955,1.0,0.7310096771431019,0.632029053420806,0.23518103172060237,0.0020920502092050207,0.7142857142857143,0.004171881518564872,0.4741948802642445
1,0,1,RB,SMOTE,LightGBM,0.8896048109965635,0.8195093832063024,0.9992970946579194,0.9005172959847978,0.8896048109965636,0.7036206344120475,0.003246753246753247,0.42857142857142855,0.00644468313641246,0.5664051747866778
1,0,1,RB,SMOTE,SVC,0.9985160887222743,0.9996086412022542,0.9974226804123711,0.9985144644253322,0.9985160887222743,0.9971163088753605,0.0,0.0,0.0,0.49967886962106617
1,0,1,RB,ADASYN,LogisticReg,0.871087346811334,0.7952951399664825,0.9996099235450149,0.8858239137197967,0.8710170829846287,0.6292854854213393,0.0034542314335060447,0.5714285714285714,0.0068669527896995704,0.6004220570694558
1,0,1,RB,ADASYN,DecisionTree,0.5134259620638514,0.5069408740359898,1.0,0.6728079153872398,0.5131599500156201,0.021787888497276513,0.0022875816993464053,1.0,0.004564721225953701,0.5097944765574823
1,0,1,RB,ADASYN,RandomForest,0.5956209507454532,0.5530005608524958,1.0,0.7121704586493318,0.5953998750390503,0.17975008010253124,0.0023391812865497076,0.8571428571428571,0.004665629860031104,0.5176851087255712
1,0,1,RB,ADASYN,LightGBM,0.890640855514792,0.8209844891680553,0.9992978623810267,0.9014074595355384,0.8905814522776736,0.706183915411727,0.002188183807439825,0.2857142857142857,0.004343105320304017,0.4964216900633085
1,0,1,RB,ADASYN,SVC,0.9985168995394583,0.9996090695856138,0.9974254953970978,0.9985160887222744,0.9985174962146377,0.9971163088753605,0.0,0.0,0.0,0.49967886962106617
1,1,1,None,SMOTE,LogisticReg,0.7826460481099656,0.6971132897603486,0.9996094970321775,0.8213964831215506,0.7826460481099657,0.5068888176866388,0.0019505851755526658,0.42857142857142855,0.003883495145631068,0.4678181484539866
1,1,1,None,SMOTE,DecisionTree,0.6218369259606373,0.5693765009339145,0.9999218994064355,0.7255879852649476,0.6218369259606373,0.3236142262095482,0.002835538752362949,0.8571428571428571,0.005652378709373528,0.5897788787962198
1,1,1,None,SMOTE,RandomForest,0.560059356451109,0.5319484835895305,1.0,0.6944730704561479,0.560059356451109,0.12271707785966036,0.002187386073641998,0.8571428571428571,0.004363636363636364,0.4891045050004587
1,1,1,None,SMOTE,LightGBM,0.8354029990627929,0.7524542942801716,0.999687597625742,0.8586282072782156,0.8354029990627929,0.6552387055430952,0.001863932898415657,0.2857142857142857,0.0037037037037037043,0.47089182493806764
1,1,1,None,SMOTE,SVC,0.9492736644798501,0.918820531488897,0.98562949078413,0.9510531670371906,0.9492736644798502,0.8974687600128164,0.0031746031746031746,0.14285714285714285,0.006211180124223603,0.5210111019359573
1,1,1,None,ADASYN,LogisticReg,0.7826392686928666,0.69702419882276,0.9996091918086603,0.8213345321430864,0.7827239960917716,0.5088112784363986,0.0019582245430809398,0.42857142857142855,0.003898635477582846,0.46878153959078817
1,1,1,None,ADASYN,DecisionTree,0.6560278146730213,0.5923593424403797,0.9998436767234641,0.7439588240425716,0.6561620757875365,0.43319448894585066,0.0016968325791855204,0.42857142857142855,0.0033802816901408453,0.4308881548765942
1,1,1,None,ADASYN,RandomForest,0.5605906711461833,0.5321520672157058,1.0,0.694646541426865,0.5607622617931896,0.12271707785966036,0.002187386073641998,0.8571428571428571,0.004363636363636364,0.4891045050004587
1,1,1,None,ADASYN,LightGBM,0.836198140479725,0.7533133062378512,0.9996091918086603,0.8591582412414766,0.836261952980244,0.6789490547901313,0.002002002002002002,0.2857142857142857,0.003976143141153081,0.48277364895861996
1,1,1,None,ADASYN,SVC,0.9490975857488866,0.9175812195653754,0.9867906831327184,0.9509283320152149,0.9491123050152814,0.8942646587632169,0.003076923076923077,0.14285714285714285,0.006024096385542168,0.5194054500412881
1,1,1,MM,SMOTE,LogisticReg,0.7790924711027803,0.6936961352918858,0.9995313964386129,0.8189933766358429,0.7790924711027803,0.4995193848125601,0.0019218449711723255,0.42857142857142855,0.0038265306122448983,0.46412514909624736
1,1,1,MM,SMOTE,DecisionTree,0.6218369259606373,0.5693765009339145,0.9999218994064355,0.7255879852649476,0.6218369259606373,0.3236142262095482,0.002835538752362949,0.8571428571428571,0.005652378709373528,0.5897788787962198
1,1,1,MM,SMOTE,RandomForest,0.560059356451109,0.5319484835895305,1.0,0.6944730704561479,0.560059356451109,0.12271707785966036,0.002187386073641998,0.8571428571428571,0.004363636363636364,0.4891045050004587
1,1,1,MM,SMOTE,LightGBM,0.8354029990627929,0.7524542942801716,0.999687597625742,0.8586282072782156,0.8354029990627929,0.6552387055430952,0.001863932898415657,0.2857142857142857,0.0037037037037037043,0.47089182493806764
